order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,shipping_status
1540,187,1,2018-04-16,2018-04-16,,1,2,Pending
1541,10,2,2018-04-16,2018-04-16,,2,7,Pending
1542,58,2,2018-04-16,2018-04-16,,2,6,Pending
1543,76,1,2018-04-16,2018-04-16,,2,6,Pending
1544,5,1,2018-04-17,2018-04-17,,1,2,Pending
1545,67,1,2018-04-17,2018-04-17,,1,3,Pending
1546,91,2,2018-04-17,2018-04-17,,1,3,Pending
1547,169,1,2018-04-17,2018-04-17,,1,3,Pending
1548,170,1,2018-04-17,2018-04-17,,1,2,Pending
1549,17,1,2018-04-17,2018-04-17,,2,7,Pending
1550,39,1,2018-04-17,2018-04-17,,2,6,Pending
1551,70,1,2018-04-17,2018-04-17,,2,7,Pending
1552,73,1,2018-04-17,2018-04-17,,2,7,Pending
1553,30,2,2018-04-18,2018-04-18,,1,3,Pending
1554,172,1,2018-04-18,2018-04-18,,1,3,Pending
1555,1,1,2018-04-18,2018-04-18,,2,7,Pending
1556,4,2,2018-04-18,2018-04-18,,2,6,Pending
1557,121,2,2018-04-19,2018-04-19,,1,3,Pending
1558,63,1,2018-04-19,2018-04-19,,2,6,Pending
1559,42,2,2018-04-20,2018-04-20,,2,6,Pending
1560,57,1,2018-04-20,2018-04-20,,2,7,Pending
1561,65,2,2018-04-20,2018-04-20,,2,7,Pending
1562,88,1,2018-04-20,2018-04-20,,2,7,Pending
1563,77,2,2018-04-20,2018-04-20,,3,9,Pending
1564,46,1,2018-04-21,2018-04-21,,1,3,Pending
1565,60,2,2018-04-21,2018-04-21,,1,2,Pending
1566,72,1,2018-04-21,2018-04-21,,1,3,Pending
1567,89,2,2018-04-21,2018-04-21,,1,2,Pending
1568,192,2,2018-04-21,2018-04-21,,1,3,Pending
1569,29,2,2018-04-22,2018-04-22,,2,7,Pending
1570,54,2,2018-04-22,2018-04-22,,2,7,Pending
1571,80,1,2018-04-22,2018-04-22,,2,7,Pending
1572,14,1,2018-04-22,2018-04-22,,3,9,Pending
1573,24,2,2018-04-23,2018-04-23,,1,2,Pending
1574,124,1,2018-04-23,2018-04-23,,1,2,Pending
1575,224,2,2018-04-23,2018-04-23,,1,3,Pending
1576,12,2,2018-04-23,2018-04-23,,2,7,Pending
1577,48,1,2018-04-23,2018-04-23,,2,7,Pending
1578,93,2,2018-04-23,2018-04-23,,2,7,Pending
1579,104,2,2018-04-24,2018-04-24,,1,2,Pending
1580,191,2,2018-04-24,2018-04-24,,1,2,Pending
1581,188,2,2018-04-25,2018-04-25,,1,2,Pending
1582,240,1,2018-04-25,2018-04-25,,1,3,Pending
1583,44,1,2018-04-25,2018-04-25,,2,6,Pending
1584,109,2,2018-04-26,2018-04-26,,1,3,Pending
1585,157,1,2018-04-26,2018-04-26,,1,3,Pending
1586,176,1,2018-04-26,2018-04-26,,1,2,Pending
1587,231,2,2018-04-26,2018-04-26,,1,2,Pending
1588,11,1,2018-04-26,2018-04-26,,2,6,Pending
1589,40,2,2018-04-27,2018-04-27,,1,3,Pending
1590,138,1,2018-04-27,2018-04-27,,1,3,Pending
1591,165,2,2018-04-27,2018-04-27,,1,2,Pending
1592,6,2,2018-04-27,2018-04-27,,2,7,Pending
1593,9,1,2018-04-27,2018-04-27,,2,6,Pending
1594,45,1,2018-04-28,2018-04-28,,2,7,Pending
1595,71,2,2018-04-28,2018-04-28,,2,7,Pending
1596,21,2,2018-04-28,2018-04-28,,3,8,Pending
1597,56,1,2018-04-28,2018-04-28,,3,9,Pending
1598,239,2,2018-04-29,2018-04-29,,1,3,Pending
1599,49,1,2018-04-29,2018-04-29,,2,7,Pending
1600,90,1,2018-04-29,2018-04-29,,2,6,Pending
1601,43,1,2018-04-29,2018-04-29,,3,8,Pending
1602,55,1,2018-04-30,2018-04-30,,2,6,Pending
1603,74,2,2018-04-30,2018-04-30,,2,6,Pending
1604,7,3,2018-06-17,2018-06-17,,2,7,Pending
1605,123,3,2018-07-01,2018-07-01,,3,8,Pending
1606,119,3,2018-07-10,2018-07-10,,3,8,Pending
1607,33,3,2018-07-11,2018-07-11,,1,2,Pending
1608,53,3,2018-07-12,2018-07-12,,1,2,Pending
1609,10,3,2018-08-23,2018-08-23,,2,7,Pending
1610,15,3,2018-08-25,2018-08-25,,2,7,Pending
1611,6,3,2018-09-06,2018-09-06,,2,7,Pending
1612,3,3,2018-10-21,2018-10-21,,1,3,Pending
1613,1,3,2018-11-18,2018-11-18,,2,6,Pending
1614,135,3,2018-11-28,2018-11-28,,3,8,Pending
1615,136,3,2018-12-28,2018-12-28,,3,8,Pending
